Date,Open,High,Low,Close,Volume,Ticker
2018-10-29,1.3131,1.3144,1.3100,1.3129,0,USDCAD
2018-10-28,1.3097,1.3132,1.3081,1.3096,0,USDCAD
2018-10-25,1.3072,1.3156,1.3072,1.3071,0,USDCAD
2018-10-24,1.3047,1.3098,1.3015,1.3047,0,USDCAD
2018-10-23,1.3082,1.3099,1.2988,1.3081,0,USDCAD
2018-10-22,1.3098,1.3120,1.3082,1.3097,0,USDCAD
2018-10-21,1.3100,1.3116,1.3078,1.3103,0,USDCAD
2018-10-18,1.3078,1.3114,1.3028,1.3079,0,USDCAD
2018-10-17,1.3025,1.3059,1.3021,1.3025,0,USDCAD
2018-10-16,1.2934,1.3004,1.2932,1.2936,0,USDCAD
2018-10-15,1.2994,1.2998,1.2930,1.2993,0,USDCAD
2018-10-14,1.3023,1.3051,1.2955,1.3023,0,USDCAD
2018-10-11,1.3032,1.3040,1.3002,1.3031,0,USDCAD
2018-10-10,1.3051,1.3070,1.3026,1.3051,0,USDCAD
2018-10-09,1.2940,1.2993,1.2925,1.2938,0,USDCAD
2018-10-08,1.2954,1.3002,1.2950,1.2954,0,USDCAD
2018-10-07,1.2948,1.3010,1.2942,1.2948,0,USDCAD
2018-10-04,1.2921,1.2954,1.2906,1.2920,0,USDCAD
2018-10-03,1.2879,1.2903,1.2857,1.2878,0,USDCAD
2018-10-02,1.2821,1.2843,1.2809,1.2819,0,USDCAD
2018-10-01,1.2814,1.2839,1.2797,1.2812,0,USDCAD
2018-09-30,1.2841,1.2862,1.2787,1.2841,0,USDCAD
2018-09-27,1.3035,1.3038,1.2912,1.3036,0,USDCAD
2018-09-26,1.3038,1.3080,1.3026,1.3037,0,USDCAD
2018-09-25,1.2957,1.2976,1.2942,1.2957,0,USDCAD
2018-09-24,1.2950,1.2971,1.2937,1.2949,0,USDCAD
2018-09-23,1.2913,1.2948,1.2908,1.2913,0,USDCAD
2018-09-20,1.2909,1.2940,1.2887,1.2909,0,USDCAD
2018-09-19,1.2918,1.2927,1.2884,1.2918,0,USDCAD
2018-09-18,1.2972,1.2994,1.2933,1.2972,0,USDCAD
2018-09-17,1.3063,1.3063,1.2976,1.3063,0,USDCAD
2018-09-16,1.3044,1.3048,1.3002,1.3043,0,USDCAD
2018-09-13,1.3006,1.3046,1.2982,1.3005,0,USDCAD
2018-09-12,1.3001,1.3024,1.2977,1.3000,0,USDCAD
2018-09-11,1.3061,1.3078,1.2989,1.3062,0,USDCAD
2018-09-10,1.3163,1.3173,1.3132,1.3162,0,USDCAD
2018-09-09,1.3173,1.3198,1.3152,1.3169,0,USDCAD
2018-09-06,1.3154,1.3177,1.3110,1.3155,0,USDCAD
2018-09-05,1.3173,1.3225,1.3163,1.3174,0,USDCAD
2018-09-04,1.3174,1.3206,1.3160,1.3174,0,USDCAD
2018-09-03,1.3096,1.3206,1.3091,1.3095,0,USDCAD
2018-09-02,1.3061,1.3102,1.3044,1.3060,0,USDCAD
2018-08-30,1.2986,1.3085,1.2986,1.2986,0,USDCAD
2018-08-29,1.2903,1.2999,1.2903,1.2904,0,USDCAD
2018-08-28,1.2928,1.2959,1.2902,1.2930,0,USDCAD
2018-08-27,1.2963,1.2981,1.2890,1.2963,0,USDCAD
2018-08-26,1.3010,1.3065,1.2953,1.3009,0,USDCAD
2018-08-23,1.3099,1.3103,1.3018,1.3101,0,USDCAD
2018-08-22,1.3009,1.3072,1.3009,1.3008,0,USDCAD
2018-08-21,1.3034,1.3042,1.3007,1.3034,0,USDCAD
2018-08-20,1.3042,1.3056,1.3013,1.3041,0,USDCAD
2018-08-19,1.3058,1.3089,1.3049,1.3060,0,USDCAD
2018-08-16,1.3159,1.3167,1.3067,1.3160,0,USDCAD
2018-08-15,1.3147,1.3163,1.3114,1.3143,0,USDCAD
2018-08-14,1.3058,1.3174,1.3054,1.3056,0,USDCAD
2018-08-13,1.3133,1.3135,1.3071,1.3132,0,USDCAD
2018-08-12,1.3150,1.3169,1.3104,1.3150,0,USDCAD
2018-08-09,1.3044,1.3126,1.3043,1.3046,0,USDCAD
2018-08-08,1.3020,1.3047,1.3000,1.3019,0,USDCAD
2018-08-07,1.3058,1.3114,1.3047,1.3059,0,USDCAD
2018-08-06,1.3003,1.3023,1.2962,1.3001,0,USDCAD
2018-08-05,1.3013,1.3037,1.2988,1.3014,0,USDCAD
2018-08-02,1.3024,1.3037,1.2969,1.3024,0,USDCAD
2018-08-01,1.2999,1.3038,1.2994,1.2998,0,USDCAD
2018-07-31,1.3018,1.3032,1.2977,1.3018,0,USDCAD
2018-07-30,1.3026,1.3092,1.2999,1.3028,0,USDCAD
2018-07-29,1.3063,1.3078,1.2993,1.3061,0,USDCAD
2018-07-26,1.3068,1.3076,1.3048,1.3069,0,USDCAD
2018-07-25,1.3038,1.3090,1.3025,1.3037,0,USDCAD
2018-07-24,1.3151,1.3166,1.3081,1.3150,0,USDCAD
2018-07-23,1.3169,1.3190,1.3138,1.3169,0,USDCAD
2018-07-22,1.3119,1.3159,1.3114,1.3118,0,USDCAD
2018-07-19,1.3260,1.3289,1.3115,1.3260,0,USDCAD
2018-07-18,1.3168,1.3275,1.3160,1.3168,0,USDCAD
2018-07-17,1.3202,1.3258,1.3193,1.3203,0,USDCAD
2018-07-16,1.3137,1.3199,1.3109,1.3136,0,USDCAD
2018-07-15,1.3157,1.3161,1.3111,1.3156,0,USDCAD
2018-07-12,1.3165,1.3207,1.3151,1.3165,0,USDCAD
2018-07-11,1.3210,1.3214,1.3151,1.3207,0,USDCAD
2018-07-10,1.3144,1.3172,1.3066,1.3143,0,USDCAD
2018-07-09,1.3111,1.3144,1.3101,1.3110,0,USDCAD
2018-07-08,1.3096,1.3111,1.3066,1.3096,0,USDCAD
2018-07-05,1.3137,1.3150,1.3076,1.3136,0,USDCAD
2018-07-04,1.3141,1.3158,1.3114,1.3139,0,USDCAD
2018-07-03,1.3144,1.3161,1.3113,1.3142,0,USDCAD
2018-07-02,1.3188,1.3205,1.3132,1.3187,0,USDCAD
2018-07-01,1.3147,1.3216,1.3147,1.3148,0,USDCAD
2018-06-28,1.3254,1.3267,1.3135,1.3255,0,USDCAD
2018-06-27,1.3330,1.3350,1.3244,1.3329,0,USDCAD
2018-06-26,1.3302,1.3326,1.3278,1.3302,0,USDCAD
2018-06-25,1.3298,1.3328,1.3279,1.3298,0,USDCAD
2018-06-24,1.3280,1.3319,1.3272,1.3279,0,USDCAD
2018-06-21,1.3317,1.3376,1.3263,1.3317,0,USDCAD
2018-06-20,1.3307,1.3333,1.3288,1.3307,0,USDCAD
2018-06-19,1.3277,1.3309,1.3268,1.3279,0,USDCAD
2018-06-18,1.3211,1.3289,1.3199,1.3211,0,USDCAD
2018-06-17,1.3198,1.3229,1.3160,1.3197,0,USDCAD
2018-06-14,1.3119,1.3199,1.3113,1.3116,0,USDCAD
2018-06-13,1.2974,1.3079,1.2950,1.2973,0,USDCAD
2018-06-12,1.3015,1.3046,1.2957,1.3016,0,USDCAD
2018-06-11,1.2987,1.3017,1.2980,1.2987,0,USDCAD
2018-06-10,1.2968,1.3026,1.2955,1.2969,0,USDCAD
2018-06-07,1.2983,1.3027,1.2949,1.2982,0,USDCAD
2018-06-06,1.2946,1.2992,1.2933,1.2946,0,USDCAD
2018-06-05,1.2937,1.2954,1.2863,1.2939,0,USDCAD
2018-06-04,1.2920,1.3064,1.2913,1.2924,0,USDCAD
2018-06-03,1.2956,1.2956,1.2900,1.2954,0,USDCAD
2018-05-31,1.2944,1.3003,1.2932,1.2944,0,USDCAD
2018-05-30,1.2892,1.2988,1.2819,1.2893,0,USDCAD
2018-05-29,1.3028,1.3039,1.2838,1.3030,0,USDCAD
2018-05-28,1.2991,1.3046,1.2973,1.2992,0,USDCAD
2018-05-27,1.2976,1.3018,1.2972,1.2976,0,USDCAD
2018-05-24,1.2886,1.2985,1.2881,1.2883,0,USDCAD
2018-05-23,1.2838,1.2918,1.2836,1.2834,0,USDCAD
2018-05-22,1.2814,1.2914,1.2812,1.2816,0,USDCAD
2018-05-21,1.2774,1.2785,1.2744,1.2776,0,USDCAD
2018-05-20,1.2879,1.2889,1.2831,1.2877,0,USDCAD
2018-05-17,1.2835,1.2910,1.2790,1.2836,0,USDCAD
2018-05-16,1.2785,1.2820,1.2750,1.2782,0,USDCAD
2018-05-15,1.2872,1.2874,1.2778,1.2872,0,USDCAD
2018-05-14,1.2800,1.2923,1.2791,1.2800,0,USDCAD
2018-05-13,1.2781,1.2790,1.2754,1.2781,0,USDCAD
2018-05-10,1.2771,1.2798,1.2730,1.2770,0,USDCAD
2018-05-09,1.2847,1.2849,1.2744,1.2850,0,USDCAD
2018-05-08,1.2948,1.2973,1.2845,1.2944,0,USDCAD
2018-05-07,1.2881,1.2997,1.2874,1.2879,0,USDCAD
2018-05-06,1.2856,1.2890,1.2837,1.2856,0,USDCAD
2018-05-03,1.2850,1.2915,1.2836,1.2851,0,USDCAD
2018-05-02,1.2882,1.2906,1.2818,1.2882,0,USDCAD
2018-05-01,1.2845,1.2882,1.2805,1.2845,0,USDCAD
2018-04-30,1.2832,1.2910,1.2819,1.2831,0,USDCAD
2018-04-29,1.2842,1.2874,1.2815,1.2840,0,USDCAD
2018-04-26,1.2870,1.2900,1.2847,1.2870,0,USDCAD
2018-04-25,1.2837,1.2882,1.2823,1.2836,0,USDCAD
2018-04-24,1.2823,1.2896,1.2820,1.2821,0,USDCAD
2018-04-23,1.2844,1.2858,1.2816,1.2844,0,USDCAD
2018-04-22,1.2767,1.2848,1.2749,1.2767,0,USDCAD
2018-04-19,1.2666,1.2746,1.2635,1.2665,0,USDCAD
2018-04-18,1.2624,1.2645,1.2591,1.2626,0,USDCAD
2018-04-17,1.2557,1.2647,1.2549,1.2558,0,USDCAD
2018-04-16,1.2567,1.2578,1.2542,1.2566,0,USDCAD
2018-04-15,1.2601,1.2622,1.2570,1.2602,0,USDCAD
2018-04-12,1.2588,1.2614,1.2550,1.2589,0,USDCAD
2018-04-11,1.2567,1.2621,1.2561,1.2567,0,USDCAD
2018-04-10,1.2595,1.2622,1.2546,1.2593,0,USDCAD
2018-04-09,1.2704,1.2705,1.2603,1.2702,0,USDCAD
2018-04-08,1.2781,1.2817,1.2701,1.2779,0,USDCAD
2018-04-05,1.2769,1.2795,1.2734,1.2769,0,USDCAD
2018-04-04,1.2753,1.2803,1.2746,1.2754,0,USDCAD
2018-04-03,1.2805,1.2845,1.2774,1.2806,0,USDCAD
2018-04-02,1.2921,1.2921,1.2781,1.2921,0,USDCAD
2018-04-01,1.2893,1.2929,1.2863,1.2893,0,USDCAD
2018-03-29,1.2887,1.2899,1.2859,1.2887,0,USDCAD
2018-03-28,1.2918,1.2930,1.2865,1.2919,0,USDCAD
2018-03-27,1.2879,1.2929,1.2863,1.2879,0,USDCAD
2018-03-26,1.2837,1.2900,1.2815,1.2836,0,USDCAD
2018-03-25,1.2880,1.2919,1.2840,1.2881,0,USDCAD
2018-03-22,1.2930,1.2935,1.2825,1.2931,0,USDCAD
2018-03-21,1.2898,1.2933,1.2830,1.2897,0,USDCAD
2018-03-20,1.3074,1.3075,1.2951,1.3074,0,USDCAD
2018-03-19,1.3082,1.3099,1.3058,1.3081,0,USDCAD
2018-03-18,1.3094,1.3124,1.3053,1.3092,0,USDCAD
2018-03-15,1.3055,1.3097,1.3045,1.3052,0,USDCAD
2018-03-14,1.2954,1.3061,1.2946,1.2952,0,USDCAD
2018-03-13,1.2957,1.2974,1.2924,1.2957,0,USDCAD
2018-03-12,1.2843,1.2935,1.2830,1.2842,0,USDCAD
2018-03-11,1.2812,1.2838,1.2801,1.2812,0,USDCAD
2018-03-08,1.2895,1.2908,1.2820,1.2896,0,USDCAD
2018-03-07,1.2904,1.2951,1.2867,1.2906,0,USDCAD
2018-03-06,1.2947,1.2995,1.2895,1.2949,0,USDCAD
2018-03-05,1.2979,1.2994,1.2869,1.2980,0,USDCAD
2018-03-04,1.2886,1.2987,1.2878,1.2888,0,USDCAD
2018-03-01,1.2830,1.2903,1.2818,1.2832,0,USDCAD
2018-02-28,1.2836,1.2864,1.2822,1.2833,0,USDCAD
2018-02-27,1.2773,1.2818,1.2761,1.2771,0,USDCAD
2018-02-26,1.2685,1.2760,1.2667,1.2684,0,USDCAD
2018-02-25,1.2647,1.2711,1.2615,1.2649,0,USDCAD
2018-02-22,1.2714,1.2725,1.2638,1.2712,0,USDCAD
2018-02-21,1.2699,1.2751,1.2674,1.2698,0,USDCAD
2018-02-20,1.2646,1.2682,1.2643,1.2647,0,USDCAD
2018-02-19,1.2567,1.2627,1.2558,1.2567,0,USDCAD
2018-02-18,1.2557,1.2592,1.2527,1.2557,0,USDCAD
2018-02-15,1.2480,1.2552,1.2450,1.2482,0,USDCAD
2018-02-14,1.2483,1.2536,1.2466,1.2483,0,USDCAD
2018-02-13,1.2589,1.2647,1.2533,1.2589,0,USDCAD
2018-02-12,1.2581,1.2624,1.2567,1.2577,0,USDCAD
2018-02-11,1.2588,1.2620,1.2555,1.2587,0,USDCAD
2018-02-08,1.2592,1.2681,1.2565,1.2591,0,USDCAD
2018-02-07,1.2567,1.2612,1.2547,1.2565,0,USDCAD
2018-02-06,1.2505,1.2553,1.2496,1.2504,0,USDCAD
2018-02-05,1.2534,1.2564,1.2506,1.2536,0,USDCAD
2018-02-04,1.2433,1.2493,1.2397,1.2432,0,USDCAD
2018-02-01,1.2258,1.2404,1.2257,1.2261,0,USDCAD
2018-01-31,1.2304,1.2331,1.2269,1.2302,0,USDCAD
2018-01-30,1.2336,1.2346,1.2255,1.2336,0,USDCAD
2018-01-29,1.2335,1.2378,1.2310,1.2334,0,USDCAD
2018-01-28,1.2314,1.2358,1.2311,1.2313,0,USDCAD
2018-01-25,1.2381,1.2384,1.2303,1.2376,0,USDCAD
2018-01-24,1.2349,1.2349,1.2283,1.2352,0,USDCAD
2018-01-23,1.2415,1.2425,1.2318,1.2414,0,USDCAD
2018-01-22,1.2453,1.2491,1.2433,1.2452,0,USDCAD
2018-01-21,1.2487,1.2495,1.2436,1.2486,0,USDCAD
2018-01-18,1.2409,1.2464,1.2399,1.2411,0,USDCAD
2018-01-17,1.2444,1.2484,1.2430,1.2437,0,USDCAD
2018-01-16,1.2424,1.2501,1.2407,1.2425,0,USDCAD
2018-01-15,1.2428,1.2451,1.2399,1.2424,0,USDCAD
2018-01-14,1.2461,1.2469,1.2402,1.2460,0,USDCAD
2018-01-11,1.2522,1.2555,1.2495,1.2519,0,USDCAD
2018-01-10,1.2533,1.2586,1.2523,1.2531,0,USDCAD
2018-01-09,1.2471,1.2494,1.2428,1.2473,0,USDCAD
2018-01-08,1.2416,1.2477,1.2398,1.2415,0,USDCAD
2018-01-07,1.2395,1.2443,1.2378,1.2393,0,USDCAD
2018-01-04,1.2491,1.2512,1.2358,1.2490,0,USDCAD
2018-01-03,1.2547,1.2555,1.2511,1.2547,0,USDCAD
2018-01-02,1.2504,1.2545,1.2500,1.2504,0,USDCAD
2018-01-01,1.2554,1.2557,1.2500,1.2555,0,USDCAD
2017-12-31,1.2581,1.2638,1.2354,1.2581,0,USDCAD
2017-12-28,1.2563,1.2571,1.2516,1.2565,0,USDCAD
2017-12-27,1.2652,1.2653,1.2581,1.2650,0,USDCAD
2017-12-26,1.2687,1.2695,1.2625,1.2687,0,USDCAD
2017-12-25,1.2716,1.2728,1.2686,1.2716,0,USDCAD
2017-12-24,1.2723,1.2792,1.2681,1.2726,0,USDCAD
2017-12-21,1.2739,1.2794,1.2698,1.2736,0,USDCAD
2017-12-20,1.2826,1.2838,1.2719,1.2826,0,USDCAD
2017-12-19,1.2878,1.2879,1.2819,1.2878,0,USDCAD
2017-12-18,1.2866,1.2913,1.2850,1.2865,0,USDCAD
2017-12-17,1.2875,1.2880,1.2841,1.2874,0,USDCAD
2017-12-14,1.2794,1.2846,1.2739,1.2795,0,USDCAD
2017-12-13,1.2817,1.2863,1.2799,1.2816,0,USDCAD
2017-12-12,1.2869,1.2879,1.2823,1.2868,0,USDCAD
2017-12-11,1.2853,1.2886,1.2813,1.2853,0,USDCAD
2017-12-10,1.2859,1.2868,1.2828,1.2860,0,USDCAD
2017-12-07,1.2857,1.2879,1.2813,1.2858,0,USDCAD
2017-12-06,1.2787,1.2866,1.2787,1.2787,0,USDCAD
2017-12-05,1.2694,1.2793,1.2656,1.2694,0,USDCAD
2017-12-04,1.2677,1.2697,1.2626,1.2677,0,USDCAD
2017-12-03,1.2718,1.2725,1.2660,1.2718,0,USDCAD
2017-11-30,1.2893,1.2897,1.2697,1.2891,0,USDCAD
2017-11-29,1.2866,1.2902,1.2851,1.2862,0,USDCAD
2017-11-28,1.2814,1.2873,1.2805,1.2815,0,USDCAD
2017-11-27,1.2758,1.2823,1.2752,1.2758,0,USDCAD
2017-11-26,1.2714,1.2751,1.2679,1.2714,0,USDCAD
2017-11-23,1.2713,1.2746,1.2693,1.2713,0,USDCAD
2017-11-22,1.2707,1.2723,1.2671,1.2705,0,USDCAD
2017-11-21,1.2772,1.2775,1.2716,1.2774,0,USDCAD
2017-11-20,1.2813,1.2836,1.2751,1.2813,0,USDCAD
2017-11-19,1.2796,1.2808,1.2755,1.2792,0,USDCAD
2017-11-16,1.2758,1.2822,1.2712,1.2758,0,USDCAD
2017-11-14,1.2736,1.2788,1.2713,1.2735,0,USDCAD
2017-11-13,1.2735,1.2772,1.2702,1.2737,0,USDCAD
2017-11-12,1.2693,1.2739,1.2678,1.2692,0,USDCAD
2017-11-09,1.2679,1.2695,1.2666,1.2678,0,USDCAD
2017-11-08,1.2728,1.2740,1.2687,1.2728,0,USDCAD
2017-11-07,1.2761,1.2774,1.2723,1.2761,0,USDCAD
2017-11-06,1.2714,1.2818,1.2709,1.2714,0,USDCAD
2017-11-05,1.2761,1.2781,1.2732,1.2760,0,USDCAD
2017-11-02,1.2805,1.2835,1.2720,1.2808,0,USDCAD
2017-11-01,1.2869,1.2869,1.2805,1.2874,0,USDCAD
2017-10-31,1.2892,1.2908,1.2870,1.2891,0,USDCAD
2017-10-30,1.2827,1.2912,1.2824,1.2824,0,USDCAD
2017-10-29,1.2827,1.2861,1.2812,1.2831,0,USDCAD
2017-10-26,1.2849,1.2916,1.2848,1.2848,0,USDCAD
2017-10-25,1.2795,1.2841,1.2782,1.2793,0,USDCAD
2017-10-24,1.2672,1.2803,1.2659,1.2671,0,USDCAD
2017-10-23,1.2639,1.2674,1.2621,1.2639,0,USDCAD
2017-10-22,1.2637,1.2658,1.2612,1.2637,0,USDCAD
2017-10-19,1.2478,1.2622,1.2475,1.2481,0,USDCAD
2017-10-18,1.2465,1.2485,1.2449,1.2466,0,USDCAD
2017-10-17,1.2496,1.2531,1.2472,1.2498,0,USDCAD
2017-10-16,1.2522,1.2589,1.2521,1.2523,0,USDCAD
2017-10-15,1.2478,1.2549,1.2469,1.2477,0,USDCAD
2017-10-12,1.2475,1.2510,1.2453,1.2475,0,USDCAD
2017-10-11,1.2449,1.2490,1.2434,1.2448,0,USDCAD
2017-10-10,1.2511,1.2529,1.2487,1.2508,0,USDCAD
2017-10-09,1.2554,1.2554,1.2484,1.2553,0,USDCAD
2017-10-08,1.2536,1.2558,1.2524,1.2536,0,USDCAD
2017-10-05,1.2568,1.2594,1.2534,1.2569,0,USDCAD
2017-10-04,1.2481,1.2550,1.2460,1.2479,0,USDCAD
2017-10-03,1.2488,1.2496,1.2450,1.2490,0,USDCAD
2017-10-02,1.2517,1.2537,1.2489,1.2517,0,USDCAD
2017-10-01,1.2474,1.2523,1.2404,1.2473,0,USDCAD
2017-09-28,1.2436,1.2525,1.2404,1.2436,0,USDCAD
2017-09-27,1.2484,1.2519,1.2404,1.2482,0,USDCAD
2017-09-26,1.2365,1.2430,1.2338,1.2364,0,USDCAD
2017-09-25,1.2370,1.2400,1.2355,1.2370,0,USDCAD
2017-09-24,1.2346,1.2350,1.2313,1.2346,0,USDCAD
2017-09-21,1.2325,1.2332,1.2256,1.2324,0,USDCAD
2017-09-20,1.2344,1.2367,1.2323,1.2345,0,USDCAD
2017-09-19,1.2294,1.2297,1.2236,1.2290,0,USDCAD
2017-09-18,1.2281,1.2307,1.2261,1.2280,0,USDCAD
2017-09-17,1.2198,1.2239,1.2169,1.2198,0,USDCAD
2017-09-14,1.2164,1.2195,1.2126,1.2163,0,USDCAD
2017-09-13,1.2169,1.2237,1.2163,1.2169,0,USDCAD
2017-09-12,1.2175,1.2214,1.2131,1.2174,0,USDCAD
2017-09-11,1.2107,1.2169,1.2082,1.2107,0,USDCAD
2017-09-10,1.2153,1.2169,1.2096,1.2151,0,USDCAD
2017-09-07,1.2110,1.2163,1.2062,1.2109,0,USDCAD
2017-09-06,1.2236,1.2240,1.2119,1.2233,0,USDCAD
2017-09-05,1.2369,1.2414,1.2191,1.2368,0,USDCAD
2017-09-04,1.2414,1.2415,1.2340,1.2413,0,USDCAD
2017-09-03,1.2378,1.2425,1.2374,1.2378,0,USDCAD
2017-08-31,1.2471,1.2491,1.2344,1.2472,0,USDCAD
2017-08-30,1.2628,1.2662,1.2512,1.2627,0,USDCAD
2017-08-29,1.2513,1.2634,1.2499,1.2514,0,USDCAD
2017-08-28,1.2514,1.2522,1.2443,1.2514,0,USDCAD
2017-08-27,1.2473,1.2500,1.2445,1.2472,0,USDCAD
2017-08-24,1.2513,1.2538,1.2485,1.2513,0,USDCAD
2017-08-23,1.2541,1.2561,1.2520,1.2543,0,USDCAD
2017-08-22,1.2567,1.2597,1.2550,1.2565,0,USDCAD
2017-08-21,1.2558,1.2592,1.2526,1.2558,0,USDCAD
2017-08-20,1.2586,1.2605,1.2566,1.2586,0,USDCAD
2017-08-17,1.2685,1.2687,1.2561,1.2684,0,USDCAD
2017-08-16,1.2624,1.2663,1.2590,1.2624,0,USDCAD
2017-08-15,1.2753,1.2767,1.2696,1.2753,0,USDCAD
2017-08-14,1.2728,1.2777,1.2718,1.2729,0,USDCAD
2017-08-13,1.2673,1.2714,1.2671,1.2674,0,USDCAD
2017-08-10,1.2740,1.2752,1.2656,1.2739,0,USDCAD
2017-08-09,1.2695,1.2734,1.2674,1.2695,0,USDCAD
2017-08-08,1.2672,1.2720,1.2668,1.2671,0,USDCAD
2017-08-07,1.2675,1.2703,1.2651,1.2675,0,USDCAD
2017-08-06,1.2642,1.2714,1.2629,1.2641,0,USDCAD
2017-08-03,1.2569,1.2666,1.2556,1.2568,0,USDCAD
2017-08-02,1.2571,1.2617,1.2553,1.2572,0,USDCAD
2017-08-01,1.2548,1.2590,1.2538,1.2546,0,USDCAD
2017-07-31,1.2507,1.2546,1.2453,1.2507,0,USDCAD
2017-07-30,1.2462,1.2527,1.2450,1.2461,0,USDCAD
2017-07-27,1.2539,1.2567,1.2421,1.2540,0,USDCAD
2017-07-26,1.2448,1.2544,1.2414,1.2452,0,USDCAD
2017-07-25,1.2508,1.2537,1.2502,1.2507,0,USDCAD
2017-07-24,1.2506,1.2530,1.2481,1.2505,0,USDCAD
2017-07-23,1.2534,1.2549,1.2485,1.2535,0,USDCAD
2017-07-20,1.2595,1.2605,1.2522,1.2596,0,USDCAD
2017-07-19,1.2601,1.2639,1.2547,1.2600,0,USDCAD
2017-07-18,1.2632,1.2650,1.2579,1.2632,0,USDCAD
2017-07-17,1.2696,1.2696,1.2585,1.2697,0,USDCAD
2017-07-16,1.2642,1.2686,1.2627,1.2642,0,USDCAD
2017-07-13,1.2726,1.2746,1.2651,1.2727,0,USDCAD
2017-07-12,1.2749,1.2770,1.2722,1.2750,0,USDCAD
2017-07-11,1.2908,1.2938,1.2763,1.2911,0,USDCAD
2017-07-09,1.2878,1.2931,1.2872,1.2881,0,USDCAD
2017-07-06,1.2980,1.2993,1.2867,1.2979,0,USDCAD
2017-07-05,1.2961,1.2983,1.2923,1.2959,0,USDCAD
2017-07-04,1.2932,1.3011,1.2927,1.2931,0,USDCAD
2017-07-03,1.2991,1.3013,1.2913,1.2990,0,USDCAD
2017-07-02,1.2976,1.3006,1.2965,1.2975,0,USDCAD
2017-06-29,1.2990,1.2999,1.2956,1.2993,0,USDCAD
2017-06-28,1.3037,1.3042,1.2985,1.3039,0,USDCAD
2017-06-27,1.3182,1.3182,1.3041,1.3183,0,USDCAD
2017-06-26,1.3257,1.3260,1.3174,1.3257,0,USDCAD
2017-06-25,1.3260,1.3264,1.3212,1.3262,0,USDCAD
2017-06-22,1.3231,1.3305,1.3210,1.3231,0,USDCAD
2017-06-21,1.3325,1.3336,1.3212,1.3325,0,USDCAD
2017-06-20,1.3271,1.3321,1.3267,1.3270,0,USDCAD
2017-06-19,1.3227,1.3285,1.3205,1.3226,0,USDCAD
2017-06-18,1.3213,1.3253,1.3189,1.3212,0,USDCAD
2017-06-15,1.3255,1.3273,1.3221,1.3256,0,USDCAD
2017-06-14,1.3239,1.3305,1.3226,1.3242,0,USDCAD
2017-06-13,1.3241,1.3241,1.3165,1.3240,0,USDCAD
2017-06-12,1.3312,1.3312,1.3212,1.3311,0,USDCAD
2017-06-11,1.3456,1.3462,1.3430,1.3456,0,USDCAD
2017-06-08,1.3520,1.3528,1.3423,1.3522,0,USDCAD
2017-06-07,1.3511,1.3521,1.3485,1.3511,0,USDCAD
2017-06-06,1.3449,1.3520,1.3426,1.3450,0,USDCAD
2017-06-05,1.3476,1.3486,1.3445,1.3478,0,USDCAD
2017-06-04,1.3499,1.3501,1.3460,1.3498,0,USDCAD
2017-06-01,1.3516,1.3546,1.3494,1.3515,0,USDCAD
2017-05-31,1.3491,1.3512,1.3473,1.3490,0,USDCAD
2017-05-30,1.3470,1.3521,1.3437,1.3470,0,USDCAD
2017-05-29,1.3474,1.3503,1.3455,1.3473,0,USDCAD
2017-05-28,1.3451,1.3465,1.3427,1.3453,0,USDCAD
2017-05-25,1.3484,1.3495,1.3433,1.3483,0,USDCAD
2017-05-24,1.3412,1.3465,1.3388,1.3413,0,USDCAD
2017-05-23,1.3521,1.3539,1.3436,1.3521,0,USDCAD
2017-05-22,1.3492,1.3508,1.3456,1.3492,0,USDCAD
2017-05-21,1.3517,1.3540,1.3485,1.3516,0,USDCAD
2017-05-18,1.3604,1.3610,1.3536,1.3604,0,USDCAD
2017-05-17,1.3598,1.3668,1.3582,1.3599,0,USDCAD
2017-05-16,1.3612,1.3640,1.3571,1.3612,0,USDCAD
2017-05-15,1.3629,1.3658,1.3583,1.3628,0,USDCAD
2017-05-14,1.3718,1.3722,1.3602,1.3718,0,USDCAD
2017-05-11,1.3702,1.3739,1.3668,1.3704,0,USDCAD
2017-05-10,1.3711,1.3765,1.3681,1.3711,0,USDCAD
2017-05-09,1.3709,1.3732,1.3651,1.3707,0,USDCAD
2017-05-08,1.3692,1.3745,1.3671,1.3694,0,USDCAD
2017-05-07,1.3671,1.3732,1.3642,1.3671,0,USDCAD
2017-05-04,1.3753,1.3792,1.3684,1.3751,0,USDCAD
2017-05-03,1.3727,1.3746,1.3700,1.3727,0,USDCAD
2017-05-02,1.3704,1.3739,1.3686,1.3707,0,USDCAD
2017-05-01,1.3673,1.3754,1.3651,1.3672,0,USDCAD
2017-04-30,1.3642,1.3684,1.3637,1.3642,0,USDCAD
2017-04-27,1.3625,1.3697,1.3625,1.3628,0,USDCAD
2017-04-26,1.3620,1.3670,1.3528,1.3620,0,USDCAD
2017-04-25,1.3573,1.3612,1.3547,1.3574,0,USDCAD
2017-04-24,1.3548,1.3625,1.3542,1.3549,0,USDCAD
2017-04-23,1.3481,1.3516,1.3411,1.3483,0,USDCAD
2017-04-20,1.3477,1.3522,1.3456,1.3476,0,USDCAD
2017-04-19,1.3483,1.3499,1.3458,1.3483,0,USDCAD
2017-04-18,1.3382,1.3474,1.3380,1.3382,0,USDCAD
2017-04-17,1.3322,1.3393,1.3313,1.3326,0,USDCAD
